range,cityuf,citycd,pv2,barrelsa08,mfrcode,city08,lv4,rangehwy,co2a,mpgdata,uhighway,highway08,tcharger,startstop,comb08u,year,model,fueltype,displ,highwayuf,highwaye,cylinders,co2,charge240,phevblended,drive,highwaya08u,highwaya08,make,highway08u,phevcomb,fuelcosta08,ucitya,ghgscore,combe,basemodel,phevcity,barrels08,fuelcost08,pv4,fescore,co2tailpipegpm,citya08u,charge240b,comba08u,rangecitya,charge120,co2tailpipeagpm,fueltype1,lv2,id,trany,highwaycd,yousavespend,citya08,ucity,vclass,createdon,city08u,combineduf,modifiedon,rangecity,citye,comb08,eng_dscr,uhighwaya,rangehwya,phevhwy,hpv,engid,hlv,comba08,combinedcd,fueltype2,atvtype,rangea,evmotor,ghgscorea,scharger,guzzler
0,0.0,0.0,0,0.0,FMX,43,0,0.0,-1,Y,54.1,37,,Y,39.7753,2022,Escape AWD HEV,Regular,2.5,0.0,0.0,4.0,224,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,36.8746,0,0,0.0,8,0.0,Escape,0,7.43775,1350,0,8,224.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44813,Automatic (variable gear ratios),0.0,2750,0,59.7,Small Sport Utility Vehicle 4WD,2021-11-04,42.5113,0.0,2022-01-12,0.0,0.0,40,Hybrid,0.0,0.0,0,0,1,0,0,0.0,,Hybrid,,216V Li-Ion,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,25.8845,17,T,Y,16.7395,2022,Bronco Sasquatch 4WD,Regular,2.7,0.0,0.0,6.0,531,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,16.7363,0,0,0.0,3,0.0,Bronco,0,17.500588235294117,3150,0,3,531.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44902,Automatic (S10),0.0,-6250,0,20.8506,Small Sport Utility Vehicle 4WD,2021-12-02,16.7421,0.0,2022-03-25,0.0,0.0,17,SIDI & PFI,0.0,0.0,0,0,144,0,0,0.0,,,,,,,
0,0.0,0.0,85,0.0,FMX,12,0,0.0,-1,N,25.166,18,,N,14.0853,2022,Shelby GT500 Mustang,Premium,5.2,0.0,0.0,8.0,631,0.0,false,Rear-Wheel Drive,0.0,0,Ford,18.4683,0,0,0.0,2,0.0,Mustang,0,21.250714285714285,4800,0,2,631.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Gasoline,12,45290,Automatic (AM-S7),0.0,-14500,0,14.3771,Subcompact Cars,2022-04-22,11.795,0.0,2022-05-17,0.0,0.0,14,,0.0,0.0,0,0,81,0,0,0.0,,,,,,S,G
300,0.0,0.0,0,0.0,FMX,73,0,267.6,-1,N,85.5,60,,N,66.4363,2022,F-150 Lightning Platinum 4WD,Electricity,,0.0,56.2857,,0,9.3,false,All-Wheel Drive,0.0,0,Ford,59.85,0,0,0.0,10,50.7071,F-150 Lightning,0,0.1224,1150,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,45316,Automatic (A1),0.0,3750,0,104.3,Standard Pickup Trucks 4WD,2022-05-03,73.01,0.0,2022-05-10,326.5,46.1429,66,,0.0,0.0,0,0,276,0,0,0.0,,EV,,210 and 210 kW AC PMSM,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,35.5306,25,T,Y,21.0816,2023,Edge AWD,Regular,2.7,0.0,0.0,6.0,421,0.0,false,All-Wheel Drive,0.0,0,Ford,25.237,0,0,0.0,4,0.0,Edge,0,14.167142857142858,2550,0,4,421.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46384,Automatic (S8),0.0,-3250,0,23.326,Small Sport Utility Vehicle 4WD,2023-01-26,18.5787,0.0,2023-06-01,0.0,0.0,21,SIDI,0.0,0.0,0,0,21,0,0,0.0,,,,,,,
0,0.0,0.0,81,0.0,FMX,15,0,0.0,-1,N,35.6828,24,,N,18.3894,2024,Mustang,Regular,5.0,0.0,0.0,8.0,492,0.0,false,Rear-Wheel Drive,0.0,0,Ford,24.0,0,0,0.0,4,0.0,Mustang,0,16.528333333333336,3000,0,4,492.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,46648,Automatic (S10),0.0,-5500,0,18.5653,Subcompact Cars,2023-06-23,15.0199,0.0,2024-05-29,0.0,0.0,18,,0.0,0.0,0,0,113,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,14,0,0.0,-1,N,25.5796,18,T,Y,15.8617,2024,F150 RAPTOR 4WD,Regular,3.5,0.0,0.0,6.0,555,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,18.0,0,0,0.0,3,0.0,F150,0,18.594375,3350,0,3,555.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47615,Automatic (S10),0.0,-7250,0,17.4399,Standard Pickup Trucks 4WD,2024-02-21,14.1621,0.0,2024-03-19,0.0,0.0,16,SIDI & PFI,0.0,0.0,0,0,140,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,27,0,0.0,-1,N,50.1739,34,T,Y,29.6199,2024,Escape FWD,Regular,1.5,0.0,0.0,3.0,299,0.0,false,Front-Wheel Drive,0.0,0,Ford,34.4931,0,0,0.0,6,0.0,Escape,0,9.917,1800,0,6,299.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47627,Automatic 8-spd,0.0,500,0,34.555,Small Sport Utility Vehicle 2WD,2024-02-21,26.5509,0.0,2024-03-19,0.0,0.0,30,SIDI,0.0,0.0,0,0,65,0,0,0.0,,,,,,,
0,0.0,0.0,85,0.0,FMX,19,0,0.0,-1,N,36.5,26,T,N,21.8873,2020,Mustang HO Convertible,Regular,2.3,0.0,0.0,4.0,406,0.0,false,Rear-Wheel Drive,0.0,0,Ford,25.8687,0,0,0.0,4,0.0,Mustang,0,13.52318181818182,2450,0,4,406.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,41961,Manual 6-spd,0.0,-2750,0,24.5,Subcompact Cars,2019-08-29,19.4394,0.0,2020-01-07,0.0,0.0,22,SIDI,0.0,0.0,0,0,443,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,N,40.6564,28,T,Y,23.0,2020,Edge AWD,Regular,2.0,0.0,0.0,4.0,384,0.0,false,All-Wheel Drive,0.0,0,Ford,28.0,0,0,0.0,5,0.0,Edge,0,12.935217391304349,2350,0,5,384.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,42078,Automatic (S8),0.0,-2250,0,26.0776,Small Sport Utility Vehicle 4WD,2019-09-17,20.5857,0.0,2020-01-07,0.0,0.0,23,SIDI,0.0,0.0,0,0,40,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,Y,29.9949,22,T,Y,18.1783,2020,F150 Pickup 4WD,Regular,3.5,0.0,0.0,6.0,488,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,21.5757,0,0,0.0,3,0.0,F150,0,16.528333333333336,3000,0,3,488.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,42176,Automatic (S10),0.0,-5500,0,19.9993,Standard Pickup Trucks 4WD,2019-10-16,16.1036,0.0,2020-04-14,0.0,0.0,18,SIDI & PFI,0.0,0.0,0,0,156,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,20,0,0.0,-1,N,37.6,27,,N,22.2684,2021,Transit Connect USPS,Regular,2.5,0.0,0.0,4.0,397,0.0,false,Front-Wheel Drive,0.0,0,Ford,26.5822,0,0,0.0,4,0.0,Transit Connect,0,13.52318181818182,2450,0,4,397.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43266,Automatic (S6),0.0,-2750,0,24.8,Special Purpose Vehicle 2WD,2020-10-05,19.6583,0.0,2020-10-12,0.0,0.0,22,,0.0,0.0,0,0,74,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,24,0,0.0,-1,N,43.3,29,,Y,25.6715,2021,Transit Connect Wagon LWB FWD,Regular,2.0,0.0,0.0,4.0,344,0.0,false,Front-Wheel Drive,0.0,0,Ford,28.635,0,0,0.0,5,0.0,Transit Connect,0,11.442692307692308,2050,0,5,344.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43269,Automatic (S8),0.0,-750,0,30.4,Special Purpose Vehicle 2WD,2020-10-05,23.6674,0.0,2021-07-26,0.0,0.0,26,SIDI,0.0,0.0,0,0,77,0,0,0.0,,,,,,,
0,0.0,0.0,83,0.0,FMX,21,0,0.0,-1,N,45.9,32,T,N,25.1578,2021,Mustang,Regular,2.3,0.0,0.0,4.0,354,0.0,false,Rear-Wheel Drive,0.0,0,Ford,31.8536,0,0,0.0,5,0.0,Mustang,0,11.900400000000001,2150,0,5,354.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,13,43680,Automatic 10-spd,0.0,-1250,0,27.3,Subcompact Cars,2021-01-20,21.4659,0.0,2021-08-24,0.0,0.0,25,SIDI,0.0,0.0,0,0,291,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,32.2,20,T,Y,19.2243,2021,Bronco 4WD,Regular,2.7,0.0,0.0,6.0,462,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,20.3198,0,0,0.0,3,0.0,Bronco,0,15.65842105263158,2850,0,3,462.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43997,Automatic (S10),0.0,-4750,0,23.1,Small Sport Utility Vehicle 4WD,2021-06-02,18.4122,0.0,2021-10-18,0.0,0.0,19,SIDI & PFI,0.0,0.0,0,0,135,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,27.5909,18,T,Y,17.4678,2021,Bronco Badlands 4WD,Regular,2.7,0.0,0.0,6.0,509,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,17.8346,0,0,0.0,3,0.0,Bronco,0,17.500588235294117,3150,0,3,509.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43998,Automatic (S10),0.0,-6250,0,21.4356,Small Sport Utility Vehicle 4WD,2021-06-02,17.1788,0.0,2021-10-18,0.0,0.0,17,SIDI & PFI,0.0,0.0,0,0,139,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,22,0,0.0,-1,Y,43.0,29,T,Y,24.9361,2022,Maverick AWD,Regular,2.0,0.0,0.0,4.0,356,0.0,false,All-Wheel Drive,0.0,0,Ford,29.0,0,0,0.0,5,0.0,Maverick,0,11.900400000000001,2150,0,5,356.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44476,Automatic 8-spd,0.0,-1250,0,27.9,Small Pickup Trucks 4WD,2021-09-14,21.8954,0.0,2021-12-20,0.0,0.0,25,SIDI,0.0,0.0,0,0,4,0,0,0.0,,,,,,,
0,0.0,0.0,43,0.0,FMX,12,0,0.0,-1,N,25.3144,18,T,N,14.1289,2022,GT,Premium,3.5,0.0,0.0,6.0,632,0.0,false,Rear-Wheel Drive,0.0,0,Ford,18.4067,0,0,0.0,2,0.0,GT,0,21.250714285714285,4800,0,2,632.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Gasoline,0,45063,Automatic (AM7),0.0,-14500,0,14.4752,Two Seaters,2022-01-19,11.8716,0.0,2022-03-25,0.0,0.0,14,SIDI & PFI,0.0,0.0,0,0,167,0,0,0.0,,,,,,,G
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,34.2,24,T,N,21.1396,2022,Ranger 4WD,Regular,2.3,0.0,0.0,4.0,420,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,24.3654,0,0,0.0,4,0.0,Ranger,0,14.167142857142858,2550,0,4,420.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45213,Automatic (S10),0.0,-3250,0,24.0,Standard Pickup Trucks 4WD,2022-03-25,19.0736,0.0,2022-05-17,0.0,0.0,21,SIDI & PFI,0.0,0.0,0,0,258,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,15,0,0.0,-1,N,24.0,16,T,Y,15.3561,2022,Bronco Raptor 4WD,Regular,3.0,0.0,0.0,6.0,577,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,15.8555,0,0,0.0,2,0.0,Bronco,0,19.834,3600,0,2,577.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45332,Automatic (S10),0.0,-8500,0,18.5,Standard Sport Utility Vehicle 4WD,2022-05-17,14.9703,0.0,2022-10-13,0.0,0.0,15,SIDI,0.0,0.0,0,0,152,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,Y,34.7477,25,T,Y,20.6186,2023,F150 Pickup 2WD,Regular,2.7,0.0,0.0,6.0,431,0.0,false,Rear-Wheel Drive,0.0,0,Ford,24.7248,0,0,0.0,4,0.0,F150,0,14.167142857142858,2550,0,4,431.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46159,Automatic (S10),0.0,-3250,0,22.7475,Standard Pickup Trucks 2WD,2022-11-07,18.1521,0.0,2023-11-06,0.0,0.0,21,SIDI; with Stop-Start,0.0,0.0,0,0,142,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,42,0,0.0,-1,N,52.6,36,,Y,39.1565,2023,Escape FWD HEV,Regular,2.5,0.0,0.0,4.0,225,0.0,false,Front-Wheel Drive,0.0,0,Ford,35.9696,0,0,0.0,7,0.0,Escape,0,7.628461538461539,1400,0,7,225.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46325,Automatic (variable gear ratios),0.0,2500,0,59.2,Small Sport Utility Vehicle 2WD,2023-01-11,42.2167,0.0,2023-01-26,0.0,0.0,39,Hybrid,0.0,0.0,0,0,38,0,0,0.0,,Hybrid,,216V Li-Ion,,,
0,0.0,0.0,83,0.0,FMX,15,0,0.0,-1,N,31.5043,24,,N,17.7701,2023,Mustang,Regular,5.0,0.0,0.0,8.0,498,0.0,false,Rear-Wheel Drive,0.0,0,Ford,23.8439,0,0,0.0,4,0.0,Mustang,0,16.528333333333336,3000,0,4,498.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,13,46336,Manual 6-spd,0.0,-5500,0,18.1516,Subcompact Cars,2023-01-26,14.7053,0.0,2023-03-01,0.0,0.0,18,,0.0,0.0,0,0,305,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,20,0,0.0,-1,N,36.1,24,T,Y,21.3908,2023,Maverick Tremor AWD,Regular,2.0,0.0,0.0,4.0,414,0.0,false,All-Wheel Drive,0.0,0,Ford,23.8419,0,0,0.0,4,0.0,Maverick,0,14.167142857142858,2550,0,4,414.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46368,Automatic 8-spd,0.0,-3250,0,24.9,Small Pickup Trucks 4WD,2023-01-26,19.7311,0.0,2023-06-01,0.0,0.0,21,SIDI,0.0,0.0,0,0,104,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,34.8,24,T,Y,20.3391,2023,Explorer AWD,Regular,3.0,0.0,0.0,6.0,444,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,24.0,0,0,0.0,4,0.0,Explorer,0,14.8755,2700,0,4,444.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46410,Automatic 10-spd,0.0,-4000,0,22.2,Standard Sport Utility Vehicle 4WD,2023-01-26,17.7469,0.0,2023-06-01,0.0,0.0,20,SIDI,0.0,0.0,0,0,5,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,32.7,23,T,Y,19.22,2024,Expedition 2WD,Regular,3.5,0.0,0.0,6.0,462,0.0,false,Rear-Wheel Drive,0.0,0,Ford,23.3764,0,0,0.0,4,0.0,Expedition,0,15.65842105263158,2850,0,4,462.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47167,Automatic (S10),0.0,-4750,0,20.9,Standard Sport Utility Vehicle 2WD,2023-09-19,16.779,0.0,2024-02-21,0.0,0.0,19,SIDI,0.0,0.0,0,0,53,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,36.7,26,T,Y,20.8696,2024,Explorer RWD,Regular,3.0,0.0,0.0,6.0,426,0.0,false,Rear-Wheel Drive,0.0,0,Ford,25.9987,0,0,0.0,4,0.0,Explorer,0,14.167142857142858,2550,0,4,426.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47672,Automatic 10-spd,0.0,-3250,0,22.5,Standard Sport Utility Vehicle 2WD,2024-02-21,17.9691,0.0,2024-03-19,0.0,0.0,21,SIDI,0.0,0.0,0,0,20,0,0,0.0,,,,,,,
250,0.0,0.0,0,0.0,FMX,106,0,0.0,-1,N,139.6,98,,N,102.3105,2024,Mustang Mach-E RWD,Electricity,,0.0,32.9357,,0,7.1,false,Rear-Wheel Drive,0.0,0,Ford,97.72,0,0,0.0,10,32.9357,Mustang Mach-E,0,0.07919999999999999,750,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,47822,Automatic (A1),0.0,5750,0,152.0,Small Sport Utility Vehicle 2WD,2024-05-02,106.4,0.0,2024-05-02,0.0,31.7143,102,,0.0,0.0,0,0,126,0,0,0.0,,EV,,197 kW AC PMSM,,,
0,0.0,0.0,80,0.0,FMX,15,0,0.0,-1,N,33.9994,24,,N,18.3437,2020,Mustang Convertible,Regular,5.0,0.0,0.0,8.0,484,0.0,false,Rear-Wheel Drive,0.0,0,Ford,24.2335,0,0,0.0,3,0.0,Mustang,0,16.528333333333336,3000,0,3,484.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,11,41957,Automatic (S10),0.0,-5500,0,18.936,Subcompact Cars,2019-08-29,15.301,0.0,2020-01-07,0.0,0.0,18,,0.0,0.0,0,0,64,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,Y,33.3105,23,T,Y,20.3813,2020,F150 Pickup 4WD,Regular,2.7,0.0,0.0,6.0,444,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,23.0,0,0,0.0,4,0.0,F150,0,14.8755,2700,0,4,444.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,42179,Automatic (S10),0.0,-4000,0,22.8769,Standard Pickup Trucks 4WD,2019-10-16,18.2477,0.0,2020-04-14,0.0,0.0,20,SIDI & PFI,0.0,0.0,0,0,166,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,33.5,23,T,Y,19.0,2020,Expedition 2WD,Regular,3.5,0.0,0.0,6.0,467,0.0,false,Rear-Wheel Drive,0.0,0,Ford,23.0,0,0,0.0,3,0.0,Expedition,0,15.65842105263158,2850,0,3,467.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,42265,Automatic (S10),0.0,-4750,0,21.2,Standard Sport Utility Vehicle 2WD,2019-11-05,17.0031,0.0,2020-11-10,0.0,0.0,19,SIDI,0.0,0.0,0,0,115,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,36.0,26,T,Y,20.6272,2021,Explorer RWD,Regular,3.0,0.0,0.0,6.0,431,0.0,false,Rear-Wheel Drive,0.0,0,Ford,25.5432,0,0,0.0,4,0.0,Explorer,0,14.167142857142858,2550,0,4,431.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43285,Automatic (S10),0.0,-3250,0,22.3,Standard Sport Utility Vehicle 2WD,2020-10-05,17.821,0.0,2022-01-12,0.0,0.0,21,SIDI,0.0,0.0,0,0,171,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,28,0,0.0,-1,N,50.0,34,T,Y,30.2928,2021,Escape FWD,Regular,1.5,0.0,0.0,3.0,293,0.0,false,Front-Wheel Drive,0.0,0,Ford,34.3867,0,0,0.0,6,0.0,Escape,0,9.917,1800,0,6,293.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43645,Automatic 8-spd,0.0,500,0,36.1,Small Sport Utility Vehicle 2WD,2021-01-12,27.6039,0.0,2021-07-26,0.0,0.0,30,SIDI,0.0,0.0,0,0,113,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,32.9699,23,T,Y,19.8543,2022,F150 Pickup 4WD,Regular,3.5,0.0,0.0,6.0,444,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,23.0,0,0,0.0,4,0.0,F150,0,14.8755,2700,0,4,444.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44873,Automatic (S10),0.0,-4000,0,21.9924,Standard Pickup Trucks 4WD,2021-11-23,17.5929,0.0,2022-01-12,0.0,0.0,20,SIDI & PFI; Stop-Start,0.0,0.0,0,0,109,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,14,0,0.0,-1,N,24.2,16,T,N,14.9167,2022,F150 RAPTOR 37 4WD,Regular,3.5,0.0,0.0,6.0,596,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,15.8851,0,0,0.0,2,0.0,F150,0,19.834,3600,0,2,596.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44881,Automatic (S10),0.0,-8500,0,17.5,Standard Pickup Trucks 4WD,2021-11-23,14.2081,0.0,2022-12-05,0.0,0.0,15,SIDI & PFI,0.0,0.0,0,0,227,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,25,0,0.0,-1,N,35.4,25,T,Y,25.1421,2023,F150 Pickup 2WD HEV,Regular,3.5,0.0,0.0,6.0,352,0.0,false,Rear-Wheel Drive,0.0,0,Ford,25.1517,0,0,0.0,5,0.0,F150,0,11.900400000000001,2150,0,5,352.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46166,Automatic (S10),0.0,-1250,0,32.5,Standard Pickup Trucks 2WD,2022-11-07,25.1342,0.0,2024-02-21,0.0,0.0,25,SIDI; Hybrid; with Stop-Start,0.0,0.0,0,0,57,0,0,0.0,,Hybrid,,281V Li-Ion,,,
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,N,38.1,26,T,Y,23.3249,2023,Ranger 2WD,Regular,2.3,0.0,0.0,4.0,387,0.0,false,Rear-Wheel Drive,0.0,0,Ford,26.0,0,0,0.0,5,0.0,Ranger,0,12.935217391304349,2350,0,5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46168,Automatic (S10),0.0,-2250,0,26.7,Standard Pickup Trucks 2WD,2022-11-07,21.0347,0.0,2022-11-30,0.0,0.0,23,SIDI & PFI; with Stop-start,0.0,0.0,0,0,55,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,32.6565,23,T,Y,19.7231,2023,F150 Pickup 4WD,Regular,3.5,0.0,0.0,6.0,451,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,23.3476,0,0,0.0,4,0.0,F150,0,14.8755,2700,0,4,451.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46172,Automatic (S10),0.0,-4000,0,21.8676,Standard Pickup Trucks 4WD,2022-11-07,17.5002,0.0,2023-04-11,0.0,0.0,20,SIDI & PFI; with Stop-start,0.0,0.0,0,0,68,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,32.1538,18,T,Y,18.0,2023,Bronco Black Diamond 4WD,Regular,2.7,0.0,0.0,6.0,494,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,18.0,0,0,0.0,4,0.0,Bronco,0,16.528333333333336,3000,0,4,494.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46197,Automatic (S10),0.0,-5500,0,23.4738,Small Sport Utility Vehicle 4WD,2022-11-07,18.0,0.0,2022-11-30,0.0,0.0,18,SIDI & PFI,0.0,0.0,0,0,295,0,0,0.0,,,,,,,
0,0.0,0.0,85,0.0,FMX,20,0,0.0,-1,N,38.1655,27,T,N,22.4435,2023,Mustang HO Coupe,Regular,2.3,0.0,0.0,4.0,396,0.0,false,Rear-Wheel Drive,0.0,0,Ford,26.9476,0,0,0.0,5,0.0,Mustang,0,13.52318181818182,2450,0,5,396.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,46347,Manual 6-spd,0.0,-2750,0,24.917,Subcompact Cars,2023-01-26,19.7435,0.0,2023-03-01,0.0,0.0,22,SIDI,0.0,0.0,0,0,316,0,0,0.0,,,,,,,
0,0.0,0.0,81,0.0,FMX,14,0,0.0,-1,N,30.4997,22,,N,16.5176,2024,Mustang Dark Horse,Regular,5.0,0.0,0.0,8.0,535,0.0,false,Rear-Wheel Drive,0.0,0,Ford,21.9135,0,0,0.0,3,0.0,Mustang,0,17.500588235294117,3150,0,3,535.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,46649,Manual 6-spd,0.0,-6250,0,16.8994,Subcompact Cars,2023-06-23,13.7479,0.0,2024-05-29,0.0,0.0,17,,0.0,0.0,0,0,133,0,0,0.0,,,,,,,G
0,0.0,0.0,0,0.0,FMX,25,0,0.0,-1,N,43.6,29,T,Y,26.0,2024,Bronco Sport 4WD,Regular,1.5,0.0,0.0,3.0,342,0.0,false,All-Wheel Drive,0.0,0,Ford,29.0,0,0,0.0,5,0.0,Bronco Sport,0,11.442692307692308,2050,0,5,342.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47375,Automatic 8-spd,0.0,-750,0,32.8,Small Sport Utility Vehicle 4WD,2023-11-06,25.3422,0.0,2024-02-21,0.0,0.0,26,SIDI,0.0,0.0,0,0,102,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,31.9531,17,T,Y,18.0,2024,Bronco Sasquatch 4WD,Regular,2.3,0.0,0.0,4.0,494,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,17.0,0,0,0.0,4,0.0,Bronco,0,16.528333333333336,3000,0,4,494.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47650,Automatic (S10),0.0,-5500,0,23.9302,Small Sport Utility Vehicle 4WD,2024-02-21,18.0,0.0,2024-03-19,0.0,0.0,18,SIDI,0.0,0.0,0,0,86,0,0,0.0,,,,,,,
0,0.0,0.0,0,4.913076923076923,FMX,15,0,0.0,487,N,29.1987,21,,Y,17.5403,2020,F150 Pickup 4WD FFV,Gasoline or E85,5.0,0.0,0.0,8.0,506,0.0,false,Part-time 4-Wheel Drive,14.8601,15,Ford,21.0415,0,3400,14.4735,3,0.0,F150,0,16.528333333333336,3000,0,3,506.0,11.6881,0.0,12.9301,0.0,0.0,487.0,Regular Gasoline,0,42175,Automatic (S10),0.0,-5500,12,19.1177,Standard Pickup Trucks 4WD,2019-10-16,15.4385,0.0,2020-04-14,0.0,0.0,18,SIDI & PFI; FFV,20.6209,0.0,0,0,75,0,13,0.0,E85,FFV,311/351,,3.0,,
